id	frequency	board	fill
90ec350437c0ea38dd67d123f54486e8	3736	Rw,Rb,Nw,Qb,Kw,Rw,Bb,Qb,Rw,,,,,,,Nw,Rw,,,,,,,Bb,Rw,,,Pb,Pb,,,Kb,Rw,,,Pb,Pb,,,Pb,Rw,,,,,,,Nb,Rw,,,,,,,Bw,Rw,Pw,Kw,Bw,Nb,Pb,Qb,Qb	lightRed	
912ddadee660b37247e82a1201084869	1615	Kw,Nb,Rw,Kb,Qw,Nw,Rb,Kw,Nw,,,,,,,Bb,Rb,,,,,,,Rw,Kb,,,Bw,Bw,,,Pw,Qw,,,Bw,Bw,,,Qw,Nb,,,,,,,Bw,Rw,,,,,,,Rb,Kw,Pb,Kb,Bw,Nb,Pw,Qw,Bb	darkGray	
914ef8c1002902cfd8249aa997b5fd4c	607	Kb,Bw,Nb,Pb,Kb,Bb,Nw,Pb,Pw,,,,,,,Bw,Rb,,,,,,,Kb,Bw,,,Rw,Rw,,,Pw,Qb,,,Rw,Rw,,,Nb,Pb,,,,,,,Bb,Rw,,,,,,,Kw,Rw,Kw,Rw,Nb,Bw,Kb,Pb,Qw	lightGray	
91578ac4b6eaf79213cb6f0c47dedca6	1612	Pw,Pw,Kw,Bw,Nb,Pb,Kb,Pb,Nb,,,,,,,Bb,Bw,,,,,,,Kw,Kb,,,,,,,Pw,Pb,,,,,,,Nb,Nw,,,,,,,Bw,Bb,,,,,,,Kb,Nb,Bw,Kb,Rw,Nb,Bb,Kw,Rw	darkRed	
915e5f36f61b8624f584031439e4acc2	2002	Qb,Kw,Pw,Nw,Bb,Qb,Pb,Bw,Bb,,,,,,,Nw,Qw,,,,,,,Bb,Pw,,,,,,,Kb,Rb,,,,,,,Pb,Bw,,,,,,,Nb,Qb,,,,,,,Bw,Kw,Nb,Pw,Kw,Bb,Rw,Pb,Kw	darkRed	
9197ab37878f9957af8351e9424c20f4	1891	Bb,Kw,Bb,Nb,Pw,Kb,Bw,Kw,Qb,,,,,,,Kb,Qw,,,,,,,Rb,Rw,,,Pb,Pb,,,Nw,Nb,,,Pb,Pb,,,Bb,Qw,,,,,,,Kw,Kb,,,,,,,Rw,Pb,Nb,Bw,Kb,Pb,Nw,Bb,Rb	lightRed	
91a24bd64160d168f81d1387f181c3d6	3122	Qb,Bb,Kw,Pw,Rb,Bw,Qb,Qw,Kb,,,,,,,Qb,Rb,,,,,,,Qw,Nw,,,,,,,Bb,Qb,,,,,,,Rw,Kw,,,,,,,Pb,Rw,,,,,,,Qb,Pb,Bw,Qb,Pw,Nb,Bb,Qw,Nb	darkRed	
91d1dd319a1c225f59d0c5ca22032364	3943	Qw,Qb,Qw,Nb,Rw,Qw,Qb,Qb,Pw,,,,,,,Rw,Nb,,,,,,,Qw,Bw,,,Rb,Rb,,,Qw,Qb,,,Rb,Rb,,,Nb,Rb,,,,,,,Pb,Nw,,,,,,,Qb,Rw,Pw,Qw,Bb,Nw,Pb,Qb,Nw	lightRed	
91ee25faefb306e432b21a96a169626e	202	Rw,Nw,Qb,Kb,Rb,Nb,Qw,Rw,Rb,,,,,,,Nb,Bw,,,,,,,Rw,Qw,,,Nb,Nb,,,Kw,Pw,,,Nb,Nb,,,Qb,Rw,,,,,,,Nw,Bb,,,,,,,Rb,Kb,Rb,Nw,Qb,Kw,Rw,Nb,Rw	darkRed	
92096d79e874610365b6db5eed52f2ac	3452	Kw,Kb,Rb,Nb,Qw,Kw,Rw,Qb,Nb,,,,,,,Nb,Pw,,,,,,,Bw,Kb,,,,,,,Kw,Bw,,,,,,,Pw,Nw,,,,,,,Rw,Pb,,,,,,,Bb,Bb,Kw,Rw,Nb,Qw,Kb,Rb,Nw	darkRed	
922b831dff8401eb13e4283d544c1a6a	2778	Qb,Nw,Rb,Kb,Qw,Nb,Rw,Bb,Rw,,,,,,,Nw,Kw,,,,,,,Qb,Bw,,,Pb,Pb,,,Pw,Nb,,,Pb,Pb,,,Rb,Rb,,,,,,,Nb,Kb,,,,,,,Qw,Kw,Qb,Pb,Rw,Bb,Qw,Pw,Pw	lightGray	
922daf02184929040e0c578d6be1fabd	1834	Rw,Nw,Rb,Kb,Qw,Nb,Rw,Qw,Pw,,,,,,,Kb,Rb,,,,,,,Pb,Bb,,,Nw,Nw,,,Nb,Qw,,,Nw,Nw,,,Bw,Pb,,,,,,,Kw,Rw,,,,,,,Pw,Bw,Pw,Rb,Bw,Qb,Pb,Rw,Pw	darkGray	
923112f4bc9eab73ac3945b97111dbec	1627	Pw,Nb,Pw,Kw,Bb,Rw,Pb,Rw,Bb,,,,,,,Qb,Qw,,,,,,,Bw,Pb,,,Bb,Bb,,,Rw,Rw,,,Bb,Bb,,,Pb,Bw,,,,,,,Qw,Qb,,,,,,,Bb,Nb,Bw,Nb,Pb,Kb,Bb,Nw,Nw	lightRed	
92469984bb715ed9828bbd5bd13638f1	2152	Pw,Bw,Nb,Pb,Kb,Qb,Nw,Nw,Bb,,,,,,,Rb,Nw,,,,,,,Nw,Pw,,,,,,,Qb,Kw,,,,,,,Kw,Bw,,,,,,,Rw,Nb,,,,,,,Bb,Nb,Nb,Bw,Kb,Pb,Nw,Bb,Bw	lightRed	
924da044b8ce525587a59210353f93aa	2175	Pw,Pb,Qb,Bw,Rb,Pw,Qw,Bw,Qb,,,,,,,Qb,Kw,,,,,,,Nw,Rb,,,Pb,Pb,,,Rw,Nw,,,Pb,Pb,,,Kw,Qw,,,,,,,Qw,Kb,,,,,,,Nb,Nw,Qw,Pw,Rw,Bb,Qb,Kw,Kw	darkRed	
9262d72ca001f1767779a5e129302709	3544	Nw,Rw,Nb,Qw,Kb,Rb,Nw,Nb,Nw,,,,,,,Bb,Pb,,,,,,,Qw,Kb,,,Pb,Pb,,,Pb,Bw,,,Pb,Pb,,,Rw,Nb,,,,,,,Nw,Rw,,,,,,,Qb,Kw,Rb,Pw,Qw,Bb,Rw,Pb,Qw	lightGray	
92aadfe4615e32a4b87ef9aa6b05b7eb	2389	Nb,Bw,Kb,Pw,Nb,Bb,Qw,Bb,Rw,,,,,,,Kw,Bb,,,,,,,Qb,Qw,,,Pb,Pb,,,Nw,Pw,,,Pb,Pb,,,Rb,Rb,,,,,,,Kb,Bw,,,,,,,Qw,Pw,Bb,Nw,Pb,Kb,Bw,Nb,Bw	lightGray	
92fd87a77febc3122437fee21ea48479	2228	Bb,Kb,Pb,Rw,Bb,Qw,Kb,Nw,Kw,,,,,,,Qb,Pw,,,,,,,Kw,Rb,,,,,,,Rw,Bw,,,,,,,Nb,Kb,,,,,,,Qw,Pb,,,,,,,Kb,Rw,Rw,Rw,Rw,Rw,Rw,Rw,Rw	darkGray	
933c68c6f3a44f1704b4a162c68859bc	121	Bb,Bb,Nw,Pw,Kw,Bw,Nb,Kw,Pw,,,,,,,Kw,Kw,,,,,,,Rw,Bw,,,,,,,Nb,Nb,,,,,,,Kw,Pb,,,,,,,Kb,Kb,,,,,,,Rb,Pw,Nb,Rw,Kw,Qb,Nw,Rw,Qw	lightGray	
9343bd78e3eb45233c7937f79585db11	2394	Rw,Bb,Qw,Pw,Rb,Bw,Qb,Qb,Bw,,,,,,,Kb,Kb,,,,,,,Qw,Pb,,,,,,,Nb,Nw,,,,,,,Rw,Bb,,,,,,,Kw,Kw,,,,,,,Qb,Nw,Nw,Qb,Kb,Rb,Nb,Qw,Kb	lightGray	
93a6a5844749708e7538e5ce5be949db	1368	Nb,Kw,Bb,Nb,Pw,Kb,Qw,Nw,Bw,,,,,,,Rw,Rb,,,,,,,Kw,Pb,,,Pw,Pw,,,Qb,Qb,,,Pw,Pw,,,Nw,Bb,,,,,,,Rb,Rw,,,,,,,Kb,Qw,Nb,Pw,Kb,Bw,Rw,Pb,Pb	lightRed	
93b6a1bdebcd11051f5f3426d82e6c58	902	Nw,Pw,Nb,Bw,Qb,Pb,Rw,Nw,Qw,,,,,,,Qb,Kb,,,,,,,Bw,Rw,,,,,,,Rb,Nb,,,,,,,Pw,Qb,,,,,,,Qw,Kw,,,,,,,Bb,Rw,Bb,Nw,Pw,Kw,Bw,Nb,Kb	darkRed	
93ccc3bc6c8b03dc3f72e68fc1bd5947	3177	Pw,Kb,Pb,Nb,Bw,Kw,Pw,Bw,Pw,,,,,,,Kw,Rb,,,,,,,Bb,Bb,,,Pw,Pw,,,Nw,Qw,,,Pw,Pw,,,Pb,Pb,,,,,,,Kb,Rw,,,,,,,Bw,Nw,Qb,Kw,Rw,Nb,Qw,Kb,Bw	darkGray	
93d83918bbb794e7c212093897d32d8d	2338	Nb,Pb,Qb,Bb,Rw,Pw,Qw,Qb,Rb,,,,,,,Bw,Kb,,,,,,,Kb,Bb,,,Nb,Nb,,,Pb,Nw,,,Nb,Nb,,,Nw,Pw,,,,,,,Qb,Kw,,,,,,,Kw,Kb,Pw,Qw,Bb,Nw,Pb,Qb,Qb	lightRed	
9402160d0d7d40599f896128584c289b	800	Kb,Pb,Qb,Bw,Rb,Pw,Qw,Pb,Rw,,,,,,,Pb,Nb,,,,,,,Rw,Kw,,,Pb,Pb,,,Bb,Kb,,,Pb,Pb,,,Qw,Rb,,,,,,,Pw,Nw,,,,,,,Nb,Rb,Bb,Rw,Pw,Qw,Bw,Rb,Nb	darkGray	
943fb959f986c396c061163a77211f9e	2508	Nb,Pb,Nw,Bw,Kb,Pw,Nb,Rw,Qw,,,,,,,Rw,Bb,,,,,,,Rw,Rw,,,,,,,Rw,Pb,,,,,,,Rw,Qb,,,,,,,Rw,Bw,,,,,,,Rw,Rw,Pb,Rw,Bb,Qw,Pw,Rb,Rw	lightGray	
94477cc31b4d1c0730cd495817efa932	1705	Qw,Qw,Pw,Rb,Bw,Kb,Pb,Rw,Kb,,,,,,,Qb,Rb,,,,,,,Pb,Nb,,,,,,,Rb,Qw,,,,,,,Bw,Kw,,,,,,,Qw,Rw,,,,,,,Pw,Pw,Nb,Rw,Kb,Bw,Nw,Pb,Bb	darkGray	
9457d6d4f9e6121a65415366c840f0ff	1971	Nb,Bw,Qb,Pw,Rb,Bb,Qw,Pb,Kw,,,,,,,Qb,Pw,,,,,,,Nw,Nb,,,,,,,Rw,Bw,,,,,,,Kw,Kb,,,,,,,Bw,Pb,,,,,,,Nb,Qb,Kw,Rw,Nb,Qw,Kb,Rb,Rw	darkRed	
94b1e37d3fba757b8307969d2fb0a40e	843	Pw,Kw,Rw,Nw,Qb,Kb,Rb,Bw,Qw,,,,,,,Pb,Kb,,,,,,,Kb,Pb,,,,,,,Bb,Nw,,,,,,,Nw,Bb,,,,,,,Pw,Kw,,,,,,,Kw,Bw,Qb,Nw,Rb,Kb,Qw,Nb,Bw	darkRed	
94b887c6599cfda71c68955063144fc8	536	Rw,Pb,Kb,Bw,Nb,Pw,Kw,Nw,Kb,,,,,,,Rw,Pb,,,,,,,Nb,Nb,,,Nb,Nb,,,Qb,Bw,,,Nb,Nb,,,Kw,Kw,,,,,,,Rb,Pw,,,,,,,Nw,Pb,Qw,Nb,Rw,Pb,Qb,Nw,Bb	lightGray	
94ba30617e94e0f467fac000bbeb4438	2751	Rw,Rb,Pw,Qb,Bw,Rw,Pb,Kb,Rb,,,,,,,Pw,Kb,,,,,,,Nb,Qb,,,Nw,Nw,,,Bw,Nw,,,Nw,Nw,,,Kb,Rw,,,,,,,Pb,Kw,,,,,,,Nw,Qw,Rb,Bw,Qw,Pw,Rw,Bb,Kw	darkGray	
94cb06543c940ea85a96be274d6135bf	3880	Pb,Qw,Nb,Pb,Kb,Bb,Nw,Bw,Bw,,,,,,,Qb,Nb,,,,,,,Kw,Pw,,,Rb,Rb,,,Rb,Kw,,,Rb,Rb,,,Nw,Bb,,,,,,,Qw,Nw,,,,,,,Kb,Rw,Nb,Bw,Kw,Pw,Nw,Bb,Rw	lightGray	
950b999809be02c7c687c86943fd2159	473	Rb,Bb,Kw,Pw,Rb,Bw,Qb,Rb,Pw,,,,,,,Bb,Nb,,,,,,,Kw,Bb,,,Pb,Pb,,,Pb,Kw,,,Pb,Pb,,,Nw,Pb,,,,,,,Bw,Nw,,,,,,,Kb,Nb,Qb,Nw,Rw,Kw,Qw,Bb,Qb	darkGray	
950dc47adb0a8ec27070902f4cb56fed	1009	Pb,Bw,Nb,Pb,Kb,Bb,Nw,Kb,Qw,,,,,,,Rw,Kb,,,,,,,Nb,Rw,,,,,,,Qw,Nb,,,,,,,Kb,Qb,,,,,,,Rb,Kw,,,,,,,Nw,Rw,Kb,Pb,Nb,Bw,Kw,Pw,Rb	lightGray	
95259a1f7871be0b604fd9fb448f0385	2608	Qb,Nw,Rb,Kw,Qb,Nb,Rw,Kb,Nw,,,,,,,Pb,Qb,,,,,,,Rw,Kb,,,Qb,Qb,,,Bb,Rb,,,Qb,Qb,,,Qw,Nb,,,,,,,Pw,Qw,,,,,,,Rb,Nb,Qw,Pw,Rb,Bw,Qb,Pb,Pw	lightGray	
9526cd3eda2061c86baa64375fe8905a	2994	Rb,Nb,Pw,Kb,Bw,Nw,Rb,Qb,Qw,,,,,,,Bb,Pw,,,,,,,Kw,Rb,,,Pw,Pw,,,Pw,Bw,,,Pw,Pw,,,Nb,Qb,,,,,,,Qw,Pb,,,,,,,Kb,Kw,Pb,Rw,Bb,Qw,Pw,Rb,Bw	darkRed	
952b098a2970ef6eecf3d799a89383b4	129	Pw,Nw,Bb,Kw,Pw,Nb,Bw,Pb,Nb,,,,,,,Rw,Rw,,,,,,,Kw,Pb,,,Bw,Bw,,,Qw,Qb,,,Bw,Bw,,,Nb,Nw,,,,,,,Rb,Rb,,,,,,,Pw,Bw,Rb,Pw,Qw,Bb,Rw,Pb,Kw	darkRed	
9565030f45dfc249139acd61f88e0a21	3235	Pw,Nb,Bw,Kw,Pw,Rw,Bb,Pb,Qb,,,,,,,Kb,Pb,,,,,,,Pb,Rw,,,,,,,Nw,Bb,,,,,,,Bb,Qw,,,,,,,Kw,Kb,,,,,,,Pw,Kb,Nb,Bw,Kw,Pb,Nw,Bb,Rb	darkRed	
957be5a1f1068df408379588904d1581	708	Rw,Bb,Rw,Pw,Qw,Bw,Rb,Qb,Pb,,,,,,,Kb,Kb,,,,,,,Qw,Bb,,,,,,,Nb,Nw,,,,,,,Rw,Pw,,,,,,,Kw,Kw,,,,,,,Qb,Bb,Qb,Bw,Rw,Pb,Qw,Bb,Kb	darkGray	
957d6804d045de221fff4b3c2d30bf5a	2562	Nb,Qb,Pb,Rw,Bb,Qw,Kb,Rb,Kw,,,,,,,Kw,Bb,,,,,,,Pw,Nb,,,,,,,Nb,Pw,,,,,,,Bw,Kb,,,,,,,Kb,Bw,,,,,,,Pb,Kb,Nb,Rw,Kb,Qw,Nw,Rb,Bb	lightRed	
95b5d80eb67e11a4407e69be09aa2c02	2473	Qb,Pw,Nb,Bw,Qb,Pb,Nw,Qw,Nb,,,,,,,Qw,Bw,,,,,,,Qb,Qb,,,Pb,Pb,,,Pb,Pb,,,Pb,Pb,,,Nw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Bb,Bb,Rw,Pb,Qb,Bw,Rb,Qw	darkRed	
95c570fb6bb474d82c48cd8dafc4f9d2	3583	Nw,Nw,Pb,Qw,Bb,Nb,Pw,Rw,Qw,,,,,,,Qw,Bb,,,,,,,Bb,Rb,,,Pw,Pw,,,Rb,Pw,,,Pw,Pw,,,Pw,Qb,,,,,,,Qb,Bw,,,,,,,Bw,Nw,Qw,Bb,Rw,Pb,Qb,Bw,Rw	lightGray	
95e9bb6dc8d71029c3f643146c7f1e6b	2029	Pb,Bw,Qb,Pw,Rb,Bb,Qw,Rb,Rb,,,,,,,Bw,Bw,,,,,,,Qb,Qw,,,,,,,Pb,Pw,,,,,,,Rw,Rw,,,,,,,Bb,Bb,,,,,,,Qw,Nb,Bw,Qb,Pb,Rw,Bb,Qw,Bb	lightRed	
95f16d374f97767e1d4e9d109a49fea1	1405	Pb,Kw,Rw,Nb,Qw,Pw,Rb,Rb,Pw,,,,,,,Kb,Nb,,,,,,,Rb,Bw,,,Pb,Pb,,,Nb,Kb,,,Pb,Pb,,,Qw,Pb,,,,,,,Kw,Nw,,,,,,,Rw,Kb,Bb,Nw,Pb,Kb,Bw,Nb,Rw	lightRed	
95fd80a7c86263cc0fbcd3478b071ee5	520	Qw,Nb,Rw,Kb,Qw,Bw,Rb,Nw,Qb,,,,,,,Bw,Bw,,,,,,,Nb,Rw,,,,,,,Pb,Pb,,,,,,,Kb,Qw,,,,,,,Bb,Bb,,,,,,,Nw,Qw,Pw,Nb,Bb,Kw,Pb,Nw,Rw	darkRed	
960b9c91cd58433bcfcfa6213d64a887	69	Bw,Nb,Pw,Kb,Bw,Nw,Pb,Bw,Nw,,,,,,,Nb,Pb,,,,,,,Qw,Kb,,,Nw,Nw,,,Kw,Bw,,,Nw,Nw,,,Rw,Nb,,,,,,,Nw,Pw,,,,,,,Qb,Nw,Bb,Rw,Kb,Qw,Nw,Rb,Nb	darkGray	
963f71582334107d49bf782e4b5c8b9b	3155	Bb,Nw,Rb,Kw,Qb,Nb,Rw,Kb,Qw,,,,,,,Kb,Bb,,,,,,,Qw,Rb,,,,,,,Nw,Pw,,,,,,,Rb,Kb,,,,,,,Pb,Bw,,,,,,,Qb,Pw,Nb,Qw,Kw,Rw,Nw,Qb,Bb	darkRed	
96a893036ced7e9f61f5a20948012c51	2309	Bw,Pb,Qb,Bw,Rb,Kb,Qw,Qw,Pw,,,,,,,Kw,Kw,,,,,,,Rw,Bw,,,,,,,Nw,Nb,,,,,,,Qb,Pb,,,,,,,Kb,Kb,,,,,,,Pb,Nb,Kw,Bb,Nb,Pw,Kb,Bw,Rw	lightRed	
96bb75f8f68a5e52f8d279d55887be5b	3520	Bb,Bw,Nb,Pw,Kw,Bb,Nw,Bb,Kb,,,,,,,Pb,Pb,,,,,,,Rw,Nw,,,,,,,Bw,Bb,,,,,,,Qb,Kw,,,,,,,Pw,Pw,,,,,,,Rb,Pw,Rb,Bw,Qw,Pw,Rw,Bb,Bb	lightGray	
96cc3a90a87e2be6a388cae74564112c	2745	Nb,Rb,Nw,Qb,Kw,Rw,Nb,Qw,Rb,,,,,,,Nb,Kb,,,,,,,Rw,Qb,,,Nb,Nb,,,Kw,Nw,,,Nb,Nb,,,Qb,Rw,,,,,,,Nw,Kw,,,,,,,Rb,Rw,Rw,Nb,Qb,Kw,Rb,Nw,Nw	lightRed	
96d9d78883e05e764916ab7ba6d0ce0f	3292	Pb,Pb,Rw,Bb,Qw,Pw,Rb,Nb,Kb,,,,,,,Nb,Qw,,,,,,,Pw,Nb,,,,,,,Kb,Rw,,,,,,,Bw,Kw,,,,,,,Nw,Qb,,,,,,,Pb,Rw,Pw,Nb,Bw,Kb,Rb,Nw,Kw	darkRed	
970c39bd418c8d68849b4796f8b2bbae	111	Rw,Nb,Qw,Qb,Rb,Nw,Qb,Nw,Kw,,,,,,,Pb,Rw,,,,,,,Rw,Nw,,,Kb,Kb,,,Bw,Qb,,,Kb,Kb,,,Qb,Kb,,,,,,,Pw,Rb,,,,,,,Rb,Rb,Kw,Pw,Nw,Bb,Kb,Pb,Bb	darkGray	
97219644fcec1fd9f12a568d886c102b	2222	Rw,Bb,Kw,Pw,Nb,Bw,Kb,Nw,Rw,,,,,,,Pb,Rw,,,,,,,Qb,Rw,,,Pb,Pb,,,Bw,Rw,,,Pb,Pb,,,Rb,Rw,,,,,,,Pw,Rw,,,,,,,Qw,Rw,Nw,Rb,Kw,Qb,Nb,Rw,Kw	darkGray	
9752cfbbaadd51779cbe8ae1e35a2f26	3010	Pw,Pb,Kb,Bw,Nb,Pw,Kw,Rb,Rb,,,,,,,Rb,Nw,,,,,,,Nw,Qb,,,Nb,Nb,,,Qb,Kw,,,Nb,Nb,,,Kw,Rw,,,,,,,Rw,Nb,,,,,,,Nb,Qw,Qb,Pb,Rw,Nb,Qw,Kb,Qw	lightRed	
977e8ad9c4ee09c506e129c720c0581c	2949	Nw,Nw,Pb,Kb,Bb,Nb,Pw,Rw,Kw,,,,,,,Qw,Bw,,,,,,,Kb,Nw,,,,,,,Rb,Pb,,,,,,,Nb,Kb,,,,,,,Qb,Bb,,,,,,,Kw,Rw,Kw,Rb,Nb,Qw,Kb,Rw,Kb	darkRed	
9816f073cefa0e5d54d3485e2500a19e	3549	Nb,Pw,Rb,Bw,Qb,Pb,Rw,Nb,Nw,,,,,,,Qw,Bb,,,,,,,Qb,Qb,,,,,,,Rb,Pb,,,,,,,Nw,Nb,,,,,,,Qb,Bw,,,,,,,Kw,Kw,Bb,Kw,Pw,Nb,Bw,Qb,Bw	lightRed	
982a083d0cbb18c38a35f8bbd61e38ad	492	Qb,Nw,Bb,Kb,Pb,Nb,Bw,Qw,Rb,,,,,,,Pw,Pw,,,,,,,Rb,Qb,,,,,,,Bb,Bw,,,,,,,Qw,Rw,,,,,,,Pb,Pb,,,,,,,Rw,Bw,Nb,Rw,Pb,Qb,Nw,Rb,Bb	darkGray	
98326ae3dfb90acf1dc1bca3f63b8850	3196	Kb,Nw,Rb,Kb,Qw,Bb,Rw,Nw,Nw,,,,,,,Pw,Pb,,,,,,,Qw,Kb,,,,,,,Bb,Bw,,,,,,,Rw,Nb,,,,,,,Pb,Pw,,,,,,,Qb,Bw,Rw,Pb,Qb,Bw,Rb,Pw,Pb	darkRed	
983860d3fc0eb4f8ea59c66c8c5ddbc9	3368	Pw,Qw,Bb,Rb,Pw,Qb,Bw,Kw,Rw,,,,,,,Kb,Nb,,,,,,,Bw,Bw,,,,,,,Nb,Kb,,,,,,,Rw,Rb,,,,,,,Kw,Nw,,,,,,,Bb,Bb,Pb,Qb,Bb,Rw,Kb,Qw,Nb	lightGray	
984298aeca8bca6465ecd7ebaf5cf9f6	2646	Rb,Qw,Pw,Rw,Bb,Qb,Pb,Rw,Kb,,,,,,,Nb,Qw,,,,,,,Pw,Nw,,,Pb,Pb,,,Kb,Rb,,,Pb,Pb,,,Bw,Kw,,,,,,,Nw,Qb,,,,,,,Pb,Pb,Qw,Nb,Rw,Kw,Qb,Nw,Kw	lightGray	
98436185343e1d121925512990fed884	2284	Qw,Kb,Qw,Nb,Rw,Kw,Qb,Nb,Nb,,,,,,,Nb,Rw,,,,,,,Pw,Kb,,,,,,,Kw,Qw,,,,,,,Bb,Nw,,,,,,,Nw,Rb,,,,,,,Pb,Nw,Kb,Qw,Nb,Rw,Kw,Qb,Pw	lightRed	
987328fb180eaa2ee44df451f96b0745	811	Kb,Kw,Pw,Rb,Bw,Qb,Pb,Rb,Pw,,,,,,,Pb,Kw,,,,,,,Qb,Bb,,,,,,,Bw,Nw,,,,,,,Rb,Pb,,,,,,,Pw,Kb,,,,,,,Qw,Rb,Bb,Kw,Pw,Nb,Bw,Kb,Nw	darkRed	
989dde5facdc67c1c57ad8b12a72f091	1333	Pw,Qw,Bb,Rb,Pw,Qb,Bw,Qw,Rw,,,,,,,Kw,Nb,,,,,,,Pw,Qw,,,Nb,Nb,,,Nw,Kb,,,Nb,Nb,,,Bb,Rb,,,,,,,Kb,Bw,,,,,,,Pb,Nb,Kb,Rb,Nb,Qw,Kw,Rw,Rb	lightRed	
98c6bed32aade152ce107968cdf47a3e	1780	Pb,Bw,Rb,Pw,Qw,Nb,Rw,Qb,Qb,,,,,,,Rw,Bw,,,,,,,Bb,Rb,,,Bb,Bb,,,Qb,Pw,,,Bb,Bb,,,Pb,Qw,,,,,,,Rb,Bb,,,,,,,Bw,Qb,Nw,Qb,Kw,Pw,Nb,Bw,Bb	lightRed	
98cbc97cc63ae4b71d417c02add243aa	3853	Rw,Pw,Kw,Qb,Nw,Rb,Kb,Nb,Nb,,,,,,,Nw,Qw,,,,,,,Rb,Kw,,,,,,,Kw,Rw,,,,,,,Qb,Nw,,,,,,,Nb,Bb,,,,,,,Rw,Qw,Kb,Bw,Nw,Pb,Kw,Bb,Bb	darkGray	
98dd8e0570e93536b2c3ecd47447e5a2	1282	Kw,Bb,Qw,Pb,Rw,Bw,Qb,Qb,Qb,,,,,,,Qb,Bw,,,,,,,Pb,Rb,,,,,,,Rb,Pw,,,,,,,Bw,Qw,,,,,,,Qw,Bb,,,,,,,Pw,Kw,Kw,Pw,Nb,Bw,Kb,Pb,Nb	lightGray	
98f7f3f81a547b9d0d7cc9f1fa9c8925	4034	Pb,Bb,Rw,Pw,Qw,Bw,Nb,Rw,Qw,,,,,,,Rw,Bb,,,,,,,Rw,Rb,,,,,,,Rw,Pw,,,,,,,Rw,Kb,,,,,,,Rw,Bw,,,,,,,Rw,Nb,Bw,Qb,Pw,Rb,Bb,Kw,Rw	lightGray	
98fa738a2dd85a338b4a751056671e71	3445	Kb,Kw,Nb,Rb,Kb,Qb,Nw,Nw,Nw,,,,,,,Rw,Rb,,,,,,,Pb,Kb,,,Nw,Nw,,,Qb,Qw,,,Nw,Nw,,,Bw,Nb,,,,,,,Rb,Rw,,,,,,,Pw,Nw,Nw,Qb,Kb,Rb,Nb,Qw,Nb	lightGray	
991412a5f9dd2919aaf28f5d26114357	2259	Kb,Qb,Kw,Rb,Nw,Qw,Kb,Rw,Qw,,,,,,,Rw,Bb,,,,,,,Rw,Rb,,,,,,,Rw,Pw,,,,,,,Rw,Kb,,,,,,,Rw,Bw,,,,,,,Rw,Nw,Nw,Rb,Kb,Qw,Nb,Rw,Rw	lightRed	
992159b5b20491f14f09f1524ea11ffb	477	Rw,Kw,Qb,Nw,Rb,Kb,Qw,Bb,Kb,,,,,,,Bw,Rb,,,,,,,Qb,Nw,,,Rb,Rb,,,Pw,Qb,,,Rb,Rb,,,Rb,Kw,,,,,,,Bb,Rw,,,,,,,Qw,Pb,Kb,Qw,Nw,Pb,Kw,Bb,Nw	darkRed	
9925086df4305a6155731f893e469e1b	3311	Pw,Rb,Nw,Qw,Kb,Rw,Nb,Rb,Bb,,,,,,,Pw,Qw,,,,,,,Nb,Pw,,,Nw,Nw,,,Bw,Rb,,,Nw,Nw,,,Qb,Bw,,,,,,,Pb,Qb,,,,,,,Nw,Qw,Bb,Qw,Kb,Rb,Nw,Qb,Pb	darkRed	
9932ab895037904e3b0d98037dae5b20	379	Bb,Nw,Rb,Kb,Qw,Nb,Rw,Nb,Nw,,,,,,,Rb,Qb,,,,,,,Kb,Pw,,,,,,,Qb,Rb,,,,,,,Nw,Nb,,,,,,,Rw,Qw,,,,,,,Kw,Pw,Rw,Pb,Qw,Bb,Nb,Pw,Pw	darkGray	
994f4f4b006efee41d9bfe1552e263ab	2860	Pb,Bw,Qb,Pw,Rb,Bb,Qw,Qw,Kb,,,,,,,Bb,Rb,,,,,,,Rw,Nb,,,,,,,Kb,Qw,,,,,,,Qw,Kw,,,,,,,Nw,Rw,,,,,,,Rb,Nb,Rw,Nb,Qb,Kw,Rb,Nw,Qw	darkGray	
9987a75a53eaf349447f77b2ac4a37c9	1168	Nw,Kb,Rb,Nb,Qw,Kw,Rw,Pw,Bw,,,,,,,Qb,Kb,,,,,,,Bw,Pb,,,Pw,Pw,,,Rw,Nw,,,Pw,Pw,,,Pb,Qb,,,,,,,Qw,Kw,,,,,,,Bb,Nb,Kb,Bw,Nw,Pb,Kw,Bb,Nw	darkRed	
998a9bf3d409771e0d6c7a584951c65f	2766	Rw,Nb,Bw,Qb,Pb,Rw,Bb,Nb,Bb,,,,,,,Rw,Rw,,,,,,,Nb,Pw,,,Nb,Nb,,,Qb,Qw,,,Nb,Nb,,,Kw,Bw,,,,,,,Rb,Rb,,,,,,,Nw,Pb,Qb,Pb,Rw,Bb,Kw,Pw,Bw	lightGray	
